Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],,,,,,,,,,,,,,,
Cuba,CUB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.87975548,14.14268511,14.40837897,14.68666654,14.988594,15.28634704,15.55180485,..,..,..,,,,,,,,,,,,,,,
Cuba,CUB,Population density (people per sq. km of land area),EN.POP.DNST,108.9408383,108.9326993,109.0158785,109.213921,109.1352987,109.0240559,108.8699229,108.4428902,..,..,,,,,,,,,,,,,,,
Cuba,CUB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Cuba,CUB,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,57.3,57.9,58.5,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Cuba,CUB,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..,,,,,,,,,,,,,,,
Cuba,CUB,Proportion of bodies of water with good ambient water quality,EN.H2O.BDYS.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Cuba,CUB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,48.85620915,48.85620915,48.85620915,48.85620915,53.2231405,53.2231405,53.2231405,53.41296928,53.41296928,..,,,,,,,,,,,,,,,
Cuba,CUB,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,60.06319883,60.51706397,60.15905593,60.03839317,60.00595973,59.53344273,59.39146668,59.77541371,58.08308238,58.56174477,,,,,,,,,,,,,,,
Cuba,CUB,Regulatory Quality: Estimate,RQ.EST,-1.324815989,-1.249272585,-1.35518074,-1.351025105,-1.479342222,-1.505015373,-1.530463457,-1.454427838,-1.381859422,..,,,,,,,,,,,,,,,
Cuba,CUB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,4.017349995,3.948146688,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Cuba,CUB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,23.16,21.15,19.2,22,23.99,23.14,23.93,..,..,..,,,,,,,,,,,,,,,
Cuba,CUB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.415960014,0.428539991,0.342229992,0.430660009,0.536909997,0.553080022,0.518379986,..,..,..,,,,,,,,,,,,,,,
Cuba,CUB,Rule of Law: Estimate,RL.EST,-0.65520066,-0.719569623,-0.459497154,-0.451012492,-0.464358032,-0.341410756,-0.287810236,-0.418762296,-0.45963496,..,,,,,,,,,,,,,,,
Cuba,CUB,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.7768784,102.8127823,102.45121,101.84729,101.155838,100.9812012,101.0904617,100.4681931,99.87296295,..,,,,,,,,,,,,,,,
Cuba,CUB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.982819974,0.985199988,0.991129994,0.98496002,0.986819983,0.988439977,0.988740027,1.002460003,..,..,,,,,,,,,,,,,,,
Cuba,CUB,Scientific and technical journal articles,IP.JRN.ARTC.SC,1466.39,1339.17,1142.94,1127.54,1149.62,1094.27,1287.89,..,..,..,,,,,,,,,,,,,,,
Cuba,CUB,Standardised Precipitation-Evapotranspiration Index,EN.CLC.SPEI.XD,0.030636512,-1.478150938,-0.242676171,1.136611148,-0.080619251,-0.110729986,1.073586559,-1.266956975,..,..,,,,,,,,,,,,,,,
Cuba,CUB,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Cuba,CUB,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,7.184346846,7.184622808,7.184622808,6.746377589,6.74667574,6.74667574,6.74667574,..,,,,,,,,,,,,,,,
Cuba,CUB,Tree Cover Loss (hectares),AG.LND.FRLS.HA,5861,6726,74053,76814,14955,7464,12618,9721,..,..,,,,,,,,,,,,,,,
Cuba,CUB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.7,2.4,2,1.7,1.7,1.2,1.4,1.388,1.254,1.177,,,,,,,,,,,,,,,
Cuba,CUB,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,8.02209029,..,..,..,..,8.780237212,..,..,..,..,,,,,,,,,,,,,,,
Cuba,CUB,Voice and Accountability: Estimate,VA.EST,-1.544796467,-1.558115363,-1.560087204,-1.552431345,-1.4568187,-1.440074563,-1.419536114,-1.422821403,-1.339495063,..,,,,,,,,,,,,,,,
Cyprus,CYP,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.017502722,0.009090744,0.000224084,0.003243428,0.003093785,0.002366367,0.00565437,0.010088476,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0,0,0,0,0,0,0,0,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Agricultural land (% of land area),AG.LND.AGRI.ZS,11.79437229,13.70995671,11.83874459,13.14069264,14.33408009,13.56367965,13.81485931,13.32628788,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.850453361,1.874271799,2.15332917,1.858168099,1.733539855,1.765236536,1.849060646,1.625008073,1.591676567,..,,,,,,,,,,,,,,,
Cyprus,CYP,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,27.82051282,29.74358974,27.94871795,27.69230769,26.53846154,29.61538462,35.25641026,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,3.11,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,4.459540398,..,..,..,4.791724617,..,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.787450244,5.771090223,6.026642045,6.091071498,5.906151058,5.851879339,5.471998009,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Coastal protection,EN.CLC.CSTP.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Control of Corruption: Estimate,CC.EST,1.071142793,0.972112,0.789838016,0.746573091,0.607826233,0.599219382,0.349622399,0.369634807,0.421609163,..,,,,,,,,,,,,,,,
Cyprus,CYP,Cooling Degree Days,EN.CLC.CDDY.XD,2262.92,2442.41,2654.8,2558.71,2795.57,2687.07,2593.66,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Economic and Social Rights Performance Score,SD.ESR.PERF.XQ,2.476585686,2.46574791,2.448462921,2.467298913,2.47343195,..,..,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,94.02675052,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2.96,2.93,2.94,2.86,2.71,2.59,2.57,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1676.214427,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.315,1.326,1.36,1.322,1.32,1.332,1.328,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,97.77,103.15,99.08,104,102.36,106.12,106.19,111.12,108.71,..,,,,,,,,,,,,,,,
Cyprus,CYP,Forest area (% of land area),AG.LND.FRST.ZS,18.69437229,18.69155844,18.68073593,18.67857143,18.67640693,18.67424242,18.67207792,18.66991342,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,92.90621503,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.829309109,3.383079712,6.454554466,5.852540355,5.692841724,5.839884912,-3.390860487,9.911308208,5.058130191,..,,,,,,,,,,,,,,,
Cyprus,CYP,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Gini index,SI.POV.GINI,35.6,34,32.9,31.4,32.7,31.2,31.7,31.3,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Government Effectiveness: Estimate,GE.EST,1.135932565,1.018330455,0.926982343,0.885234952,0.883697271,0.955951393,0.839920282,0.699314296,0.730678856,..,,,,,,,,,,,,,,,
Cyprus,CYP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.31433487,13.86324215,14.63431835,14.41339111,11.79285622,13.50742531,12.93712711,12.73620987,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Heat Index 35,EN.CLC.HEAT.XD,0.43,1.15,0.21,0.63,0.43,0.43,0.36,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Heating Degree Days,EN.CLC.HDDY.XD,923.7,1156.06,1013.37,1110.84,755.84,1067.66,1059.24,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.42,3.42,3.43,3.4,..,..,..,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Income share held by lowest 20%,SI.DST.FRST.20,7.6,7.8,8.2,8.4,8.4,8.5,8.5,8.5,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Individuals using the Internet (% of population),IT.NET.USER.ZS,69.33,71.71574092,75.9002054,80.74318897,84.43358252,86.06362996,90.80194644,90.75951564,89.60095366,..,,,,,,,,,,,,,,,
Cyprus,CYP,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,73.723,72.282,71.214,71.918,72.962,73.69,73.785,75.016,76.757,..,,,,,,,,,,,,,,,
Cyprus,CYP,Land Surface Temperature,EN.LND.LTMP.DC,29.4327792,28.5631115,30.4350043,29.1885258,29.6852971,27.9050559,28.9685473,29.9392592,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,29.66101695,31.71131766,29.79770366,29.52433024,28.29414981,31.57463095,37.58884636,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.771,80.966,81.056,81.328,81.382,81.397,81.391,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,99.36000061,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,"Mammal species, threatened",EN.MAM.THRD.NO,..,..,..,..,6,..,..,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,0.594225861,0.597283213,0.606672222,0.60960537,0.606727341,0.60600973,0.605802134,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2.9,2.8,2.7,2.7,2.8,2.8,2.8,2.8,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Net migration,SM.POP.NETM,4467,4655,4878,5014,4977,4948,2999,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.284854189,0.297753581,0.295326207,0.299441743,0.299323545,0.300658019,0.300320863,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,"Patent applications, residents",IP.PAT.RESD,4,6,3,8,4,4,2,1,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,98.70325916,98.96281415,99.22230525,99.48174563,99.7411138,99.76519236,99.76517216,99.76513248,99.76506274,..,,,,,,,,,,,,,,,
Cyprus,CYP,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,76.52732248,76.59044097,76.65975408,76.73511165,76.81605602,76.81464948,76.81915795,76.82902186,76.84451511,..,,,,,,,,,,,,,,,
Cyprus,CYP,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,16.41203304,17.13237684,14.41331917,15.1441739,15.58861663,15.57380293,..,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.551882088,0.542449117,0.593786836,0.530973077,0.484394073,0.544513285,0.288732588,0.422054201,0.41863507,..,,,,,,,,,,,,,,,
Cyprus,CYP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.39542224,12.7021006,12.99782157,13.28576287,13.57058526,13.85334827,14.15444548,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Population density (people per sq. km of land area),EN.POP.DNST,127.3804113,128.4935065,129.6408009,130.7925325,131.9081169,132.9909091,133.9325758,134.652381,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,16.2,16.1,15.7,15.4,14.7,14.3,13.8,13.9,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Prevalence of overweight (% of adults),SH.STA.OWAD.ZS,58.4,58.8,59.1,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Proportion of bodies of water with good ambient water quality,EN.H2O.BDYS.ZS,..,..,..,61.7,..,..,61.4,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12.5,12.5,17.85714286,17.85714286,17.85714286,17.85714286,19.64285714,14.28571429,14.28571429,..,,,,,,,,,,,,,,,
Cyprus,CYP,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,84.31884392,85.70684446,84.62766118,84.94636543,84.59834613,83.46163361,81.75099077,82.40537066,83.94440992,85.54717999,,,,,,,,,,,,,,,
Cyprus,CYP,Regulatory Quality: Estimate,RQ.EST,1.094099283,1.047650456,1.040424824,1.018268585,0.862575233,0.999724805,0.993247628,0.845392525,0.773753822,..,,,,,,,,,,,,,,,
Cyprus,CYP,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,7.287356322,8.780057357,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,9.49,10.41,10.27,10.94,12.02,11.97,15.02,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.512049973,0.47529,0.519699991,0.542590022,0.614049971,0.709500015,0.843869984,0.83059001,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Rule of Law: Estimate,RL.EST,1.074913144,1.010877728,0.693356812,0.854259431,0.721238017,0.727045774,0.547705591,0.60605073,0.570798516,..,,,,,,,,,,,,,,,
Cyprus,CYP,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.15271759,99.30011749,98.54550934,99.3066864,99.79544067,100.4776993,100.7351608,99.10281372,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.004459977,0.996190012,0.994809985,0.992799997,0.983219981,0.981190026,0.981880009,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Scientific and technical journal articles,IP.JRN.ARTC.SC,888.54,926.12,1045.73,1205.27,1247.91,1321.39,1485.23,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Standardised Precipitation-Evapotranspiration Index,EN.CLC.SPEI.XD,-0.746113305,-0.148027878,-1.44584816,-1.588788919,-0.14664624,0.955687914,-0.63105783,-1.275598215,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,7,7,7,7,7,7,..,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,1.687116707,1.68708522,1.68708522,3.366297644,11.15169027,11.15169036,11.16203776,..,,,,,,,,,,,,,,,
Cyprus,CYP,Tree Cover Loss (hectares),AG.LND.FRLS.HA,33,20,569,437,32,43,33,643,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,16.28,15.03,13.01,11.16,8.5,7.15,7.76,7.51,6.78,6.43,,,,,,,,,,,,,,,
Cyprus,CYP,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Cyprus,CYP,Voice and Accountability: Estimate,VA.EST,1.019994974,1.031601667,1.046641469,1.056247711,1.015942931,1.046957016,0.903132319,0.856516123,0.846960843,..,,,,,,,,,,,,,,,
Czechia,CZE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,..,..,,,,,,,,,,,,,,,
Czechia,CZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,..,..,,,,,,,,,,,,,,,
Czechia,CZE,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.096605952,0.081797115,0.089784365,0.123869671,0.17667504,0.223781034,0.246201644,0.222302202,..,..,,,,,,,,,,,,,,,
Czechia,CZE,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.020635571,0.028649276,0.042169686,0.068105963,0.118193216,0.184073526,0.222366217,0.174396566,..,..,,,,,,,,,,,,,,,
Czechia,CZE,Agricultural land (% of land area),AG.LND.AGRI.ZS,45.53224553,45.25320554,45.1754954,45.60290118,45.62880456,45.63999974,45.64686659,45.73056051,..,..,,,,,,,,,,,,,,,
Czechia,CZE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.413452542,2.211213873,2.087047124,2.057606888,1.93625259,1.860848437,1.960613621,1.845362946,1.901663567,..,,,,,,,,,,,,,,,
Czechia,CZE,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,12.54752852,12.16730038,12.43193916,12.39543726,12.09125475,11.45247148,10.3878327,..,..,..,,,,,,,,,,,,,,,
Czechia,CZE,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,3.97,..,..,,,,,,,,,,,,,,,
Czechia,CZE,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,5.087458435,..,..,..,5.827791344,..,..,..,..,,,,,,,,,,,,,,,
Czechia,CZE,"Children in employment, total (% of children ages 7-14)",SL.TLF.0714.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Czechia,CZE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.497131068,9.592919971,9.747753525,9.773987068,9.66462802,9.156117906,8.304017496,..,..,..,,,,,,,,,,,,,,,
Czechia,CZE,Coastal protection,EN.CLC.CSTP.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Czechia,CZE,Control of Corruption: Estimate,CC.EST,0.430063665,0.468281865,0.556319892,0.568476737,0.510070622,0.533790946,0.555802822,0.615592837,0.663116157,..,,,,,,,,,,,,,,,
Czechia,CZE,Cooling Degree Days,EN.CLC.CDDY.XD,191.57,431.47,208.46,260.5,389.39,355.14,192.83,..,..,..,,,,,,,,,,,,,,,
Czechia,CZE,Economic and Social Rights Performance Score,SD.ESR.PERF.XQ,2.424851601,2.435473338,2.44408221,2.449458347,2.457231685,..,..,..,..,..,,,,,,,,,,,,,,,
Czechia,CZE,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,51.15516593,53.06115038,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Czechia,CZE,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,28.98980679,31.62369863,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Czechia,CZE,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,4.85,4.61,4.44,4.41,4.28,4.09,4.08,4.16,..,..,,,,,,,,,,,,,,,
Czechia,CZE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3915.113582,3860.002964,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Czechia,CZE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.53,1.57,1.63,1.69,1.71,1.71,1.71,..,..,..,,,,,,,,,,,,,,,
Czechia,CZE,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,101.46,97.07,101.47,94.94,92.9,92.92,96.91,97.45,97.66,..,,,,,,,,,,,,,,,
Czechia,CZE,Forest area (% of land area),AG.LND.FRST.ZS,34.52716913,34.5601606,34.57907007,34.60251263,34.62595519,34.65141732,34.67799193,34.70669802,..,..,,,,,,,,,,,,,,,
Czechia,CZE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,75.27852225,77.73458706,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Czechia,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.262102897,5.388380838,2.53728452,5.168724304,3.22008807,3.029878663,-5.502967961,3.553021309,2.35100354,..,,,,,,,,,,,,,,,
Czechia,CZE,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Czechia,CZE,Gini index,SI.POV.GINI,25.9,25.9,25.4,24.9,25,25.3,26.2,26.2,..,..,,,,,,,,,,,,,,,
Czechia,CZE,Government Effectiveness: Estimate,GE.EST,1.031953812,1.0261482,1.008605719,1.030441403,0.951217532,0.919761837,0.9111709,1.070697069,1.093907475,..,,,,,,,,,,,,,,,
Czechia,CZE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,10.6447258,10.49886131,9.933925629,10.43601036,11.26752949,11.84270382,10.74304962,10.87690353,..,..,,,,,,,,,,,,,,,
Czechia,CZE,Heat Index 35,EN.CLC.HEAT.XD,0,0,0,0,0,0,0,..,..,..,,,,,,,,,,,,,,,
Czechia,CZE,Heating Degree Days,EN.CLC.HDDY.XD,5820.16,6089.94,6402.14,6492.73,5904.98,5921.79,6051.17,..,..,..,,,,,,,,,,,,,,,
Czechia,CZE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.68,6.67,6.66,6.63,6.62,..,..,..,..,..,,,,,,,,,,,,,,,
Czechia,CZE,Income share held by lowest 20%,SI.DST.FRST.20,9.7,9.7,10,10.2,10.2,10.1,9.8,9.7,..,..,,,,,,,,,,,,,,,
Czechia,CZE,Individuals using the Internet (% of population),IT.NET.USER.ZS,74.23171164,75.6688387,76.4811987,78.71917285,80.68816754,80.86694441,81.33889705,82.67062427,84.54009378,..,,,,,,,,,,,,,,,
Czechia,CZE,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,73.528,74,74.993,75.868,76.56,76.747,76.474,76.879,77.126,..,,,,,,,,,,,,,,,
Czechia,CZE,Land Surface Temperature,EN.LND.LTMP.DC,15.562349,15.4060208,14.81161,14.0931535,16.18819,15.3443105,14.5617317,13.4377941,..,..,,,,,,,,,,,,,,,
Czechia,CZE,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,25.09124088,24.33090024,24.86009732,24.78710462,24.17883212,22.90145985,20.77250608,..,..,..,,,,,,,,,,,,,,,
Czechia,CZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.82439024,78.57804878,79.02682927,78.97804878,79.02926829,79.22926829,78.22682927,..,..,..,,,,,,,,,,,,,,,
Czechia,CZE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Czechia,CZE,"Mammal species, threatened",EN.MAM.THRD.NO,..,..,..,..,3,..,..,..,..,..,,,,,,,,,,,,,,,
Czechia,CZE,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,1.211895268,1.210154639,1.180610345,1.179152655,1.167339848,1.164109933,1.157389984,..,..,..,,,,,,,,,,,,,,,
Czechia,CZE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.1,3.2,3.2,3.2,3.1,3,2.9,2.8,..,..,,,,,,,,,,,,,,,
Czechia,CZE,Net migration,SM.POP.NETM,5009,5297,-300,2809,3193,4030,3621,..,..,..,,,,,,,,,,,,,,,
Czechia,CZE,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.487259601,0.529054501,0.529826278,0.500321358,0.4856394,0.475891602,0.444527695,..,..,..,,,,,,,,,,,,,,,
Czechia,CZE,"Patent applications, residents",IP.PAT.RESD,910,880,792,794,678,765,673,541,..,..,,,,,,,,,,,,,,,
Czechia,CZE,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,97.88044305,97.88072535,97.88100085,97.88131356,97.8816619,97.88204832,97.8824672,97.88292555,97.88341163,..,,,,,,,,,,,,,,,
Czechia,CZE,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,87.05015686,87.37754571,87.70576795,88.03480853,88.36443328,88.69487816,89.02614335,89.358226,89.69112945,..,,,,,,,,,,,,,,,
Czechia,CZE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,18.16896079,17.63788699,16.71289546,16.73176229,16.96278201,16.75140093,..,..,..,..,,,,,,,,,,,,,,,
Czechia,CZE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.989990473,0.970251083,0.963384211,0.990649343,1.02620995,0.941883624,0.91225487,0.947398126,0.81544137,..,,,,,,,,,,,,,,,
Czechia,CZE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.60840107,18.08848944,18.56179246,19.02230066,19.44175727,19.82028156,20.16489295,..,..,..,,,,,,,,,,,,,,,
